2017-01-05 00:22:00.662 000F --- INFO    Start logu
2017-01-05 00:22:01.231 000F --- INFO    Current relative path is: C:\Users\IBM_ADMIN\Documents\NetBeansProjects\PriceImp
2017-01-05 00:22:01.232 000F --- INFO    wersja programu  PriceImp - 0.2
2017-12-20 12:49:12.345 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619552 w lini 1873
2017-12-20 12:49:12.346 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613949 w lini 1874
2017-12-20 12:49:12.347 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619576 w lini 1875
2017-12-20 12:49:12.348 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619583 w lini 1876
2017-12-20 12:49:12.348 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613956 w lini 1877
2017-12-20 12:49:12.349 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613963 w lini 1878
2017-12-20 12:49:12.350 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613970 w lini 1879
2017-12-20 12:49:12.350 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619569 w lini 1880
2017-12-20 12:49:12.351 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619651 w lini 1881
2017-12-20 12:49:12.351 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619668 w lini 1882
2017-12-20 12:49:12.352 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619613 w lini 1883
2017-12-20 12:49:12.353 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619620 w lini 1884
2017-12-20 12:49:12.353 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619637 w lini 1885
2017-12-20 12:49:12.354 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619644 w lini 1886
2017-12-20 12:49:12.355 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619590 w lini 1887
2017-12-20 12:49:12.355 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619606 w lini 1888
2017-12-20 12:49:12.356 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619682 w lini 1889
2017-12-20 12:49:12.357 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619675 w lini 1890
2017-12-20 12:49:12.358 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619705 w lini 1891
2017-12-20 12:49:12.358 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619699 w lini 1892
2017-12-20 12:49:12.359 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619712 w lini 1893
2017-12-20 12:49:12.360 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619729 w lini 1894
2017-12-20 12:49:12.362 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619736 w lini 1895
2017-12-20 12:49:12.363 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651619743 w lini 1896
2017-12-20 12:49:12.364 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613482 w lini 1897
2017-12-20 12:49:12.366 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613499 w lini 1898
2017-12-20 12:49:12.368 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613505 w lini 1899
2017-12-20 12:49:12.369 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613512 w lini 1900
2017-12-20 12:49:12.371 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613529 w lini 1901
2017-12-20 12:49:12.372 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613536 w lini 1902
2017-12-20 12:49:12.373 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613550 w lini 1903
2017-12-20 12:49:12.375 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613543 w lini 1904
2017-12-20 12:49:12.376 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613567 w lini 1905
2017-12-20 12:49:12.378 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613574 w lini 1906
2017-12-20 12:49:12.380 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613581 w lini 1907
2017-12-20 12:49:12.383 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613598 w lini 1908
2017-12-20 12:49:12.384 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613604 w lini 1909
2017-12-20 12:49:12.385 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613611 w lini 1910
2017-12-20 12:49:12.387 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621883 w lini 1911
2017-12-20 12:49:12.389 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621876 w lini 1912
2017-12-20 12:49:12.390 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621869 w lini 1913
2017-12-20 12:49:12.391 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621852 w lini 1914
2017-12-20 12:49:12.393 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621845 w lini 1915
2017-12-20 12:49:12.395 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621838 w lini 1916
2017-12-20 12:49:12.396 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621821 w lini 1917
2017-12-20 12:49:12.397 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651621814 w lini 1918
2017-12-20 12:49:12.401 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640570 w lini 1919
2017-12-20 12:49:12.402 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640587 w lini 1920
2017-12-20 12:49:12.403 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640594 w lini 1921
2017-12-20 12:49:12.404 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640600 w lini 1922
2017-12-20 12:49:12.405 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640723 w lini 1923
2017-12-20 12:49:12.405 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640624 w lini 1924
2017-12-20 12:49:12.406 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651640617 w lini 1925
2017-12-20 12:49:12.407 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613710 w lini 1926
2017-12-20 12:49:12.407 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613871 w lini 1927
2017-12-20 12:49:12.407 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613864 w lini 1928
2017-12-20 12:49:12.408 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613758 w lini 1929
2017-12-20 12:49:12.409 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613741 w lini 1930
2017-12-20 12:49:12.409 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613734 w lini 1931
2017-12-20 12:49:12.410 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613727 w lini 1932
2017-12-20 12:49:12.411 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613703 w lini 1933
2017-12-20 12:49:12.412 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613802 w lini 1934
2017-12-20 12:49:12.413 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613796 w lini 1935
2017-12-20 12:49:12.414 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613789 w lini 1936
2017-12-20 12:49:12.415 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613772 w lini 1937
2017-12-20 12:49:12.416 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613765 w lini 1938
2017-12-20 12:49:12.416 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613888 w lini 1939
2017-12-20 12:49:12.417 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613857 w lini 1940
2017-12-20 12:49:12.417 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613840 w lini 1941
2017-12-20 12:49:12.417 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613833 w lini 1942
2017-12-20 12:49:12.418 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613826 w lini 1943
2017-12-20 12:49:12.418 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613819 w lini 1944
2017-12-20 12:49:12.419 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613895 w lini 1945
2017-12-20 12:49:12.419 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608846 w lini 1946
2017-12-20 12:49:12.420 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608839 w lini 1947
2017-12-20 12:49:12.420 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608853 w lini 1948
2017-12-20 12:49:12.421 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608860 w lini 1949
2017-12-20 12:49:12.421 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608877 w lini 1950
2017-12-20 12:49:12.422 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608884 w lini 1951
2017-12-20 12:49:12.422 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608891 w lini 1952
2017-12-20 12:49:12.423 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608907 w lini 1953
2017-12-20 12:49:12.423 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608914 w lini 1954
2017-12-20 12:49:12.424 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608921 w lini 1955
2017-12-20 12:49:12.424 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608938 w lini 1956
2017-12-20 12:49:12.425 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608945 w lini 1957
2017-12-20 12:49:12.425 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608952 w lini 1958
2017-12-20 12:49:12.426 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609003 w lini 1959
2017-12-20 12:49:12.427 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608990 w lini 1960
2017-12-20 12:49:12.428 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608983 w lini 1961
2017-12-20 12:49:12.428 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608976 w lini 1962
2017-12-20 12:49:12.429 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608969 w lini 1963
2017-12-20 12:49:12.429 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604800 w lini 1964
2017-12-20 12:49:12.430 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604787 w lini 1965
2017-12-20 12:49:12.438 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604794 w lini 1966
2017-12-20 12:49:12.440 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604817 w lini 1967
2017-12-20 12:49:12.441 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651637792 w lini 1968
2017-12-20 12:49:12.444 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651637808 w lini 1969
2017-12-20 12:49:12.448 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651637785 w lini 1970
2017-12-20 12:49:12.451 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651637815 w lini 1971
2017-12-20 12:49:12.452 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651661698 w lini 1972
2017-12-20 12:49:12.454 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651661681 w lini 1973
2017-12-20 12:49:12.456 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651661674 w lini 1974
2017-12-20 12:49:12.459 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651661667 w lini 1975
2017-12-20 12:49:12.460 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651601199 w lini 1976
2017-12-20 12:49:12.462 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651601205 w lini 1977
2017-12-20 12:49:12.464 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651601212 w lini 1978
2017-12-20 12:49:12.468 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614083 w lini 1979
2017-12-20 12:49:12.471 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614076 w lini 1980
2017-12-20 12:49:12.472 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614090 w lini 1981
2017-12-20 12:49:12.474 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614205 w lini 1982
2017-12-20 12:49:12.475 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614212 w lini 1983
2017-12-20 12:49:12.476 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614229 w lini 1984
2017-12-20 12:49:12.477 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614236 w lini 1985
2017-12-20 12:49:12.479 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614243 w lini 1986
2017-12-20 12:49:12.479 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651614106 w lini 1987
2017-12-20 12:49:12.480 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613123 w lini 1988
2017-12-20 12:49:12.481 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613062 w lini 1989
2017-12-20 12:49:12.482 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613079 w lini 1990
2017-12-20 12:49:12.482 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613086 w lini 1991
2017-12-20 12:49:12.483 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613093 w lini 1992
2017-12-20 12:49:12.484 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613109 w lini 1993
2017-12-20 12:49:12.485 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613116 w lini 1994
2017-12-20 12:49:12.486 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613222 w lini 1995
2017-12-20 12:49:12.486 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613215 w lini 1996
2017-12-20 12:49:12.487 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613208 w lini 1997
2017-12-20 12:49:12.488 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613192 w lini 1998
2017-12-20 12:49:12.488 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613130 w lini 1999
2017-12-20 12:49:12.489 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613178 w lini 2000
2017-12-20 12:49:12.490 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613161 w lini 2001
2017-12-20 12:49:12.491 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613154 w lini 2002
2017-12-20 12:49:12.491 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613147 w lini 2003
2017-12-20 12:49:12.492 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613185 w lini 2004
2017-12-20 12:49:12.493 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627960 w lini 2005
2017-12-20 12:49:12.494 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613239 w lini 2006
2017-12-20 12:49:12.494 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627946 w lini 2007
2017-12-20 12:49:12.495 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627939 w lini 2008
2017-12-20 12:49:12.495 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627922 w lini 2009
2017-12-20 12:49:12.496 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613376 w lini 2010
2017-12-20 12:49:12.497 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613369 w lini 2011
2017-12-20 12:49:12.498 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613352 w lini 2012
2017-12-20 12:49:12.499 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613345 w lini 2013
2017-12-20 12:49:12.500 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613338 w lini 2014
2017-12-20 12:49:12.500 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613321 w lini 2015
2017-12-20 12:49:12.501 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613314 w lini 2016
2017-12-20 12:49:12.502 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613307 w lini 2017
2017-12-20 12:49:12.503 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613291 w lini 2018
2017-12-20 12:49:12.503 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613284 w lini 2019
2017-12-20 12:49:12.504 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613277 w lini 2020
2017-12-20 12:49:12.505 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613260 w lini 2021
2017-12-20 12:49:12.505 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613253 w lini 2022
2017-12-20 12:49:12.506 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651613246 w lini 2023
2017-12-20 12:49:12.507 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627953 w lini 2024
2017-12-20 12:49:12.507 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651612508 w lini 2025
2017-12-20 12:49:12.508 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651612492 w lini 2026
2017-12-20 12:49:12.509 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651612485 w lini 2027
2017-12-20 12:49:12.510 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609614 w lini 2028
2017-12-20 12:49:12.510 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609607 w lini 2029
2017-12-20 12:49:12.511 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609591 w lini 2030
2017-12-20 12:49:12.512 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609256 w lini 2031
2017-12-20 12:49:12.513 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609249 w lini 2032
2017-12-20 12:49:12.514 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609232 w lini 2033
2017-12-20 12:49:12.514 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609225 w lini 2034
2017-12-20 12:49:12.516 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651609218 w lini 2035
2017-12-20 12:49:12.516 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651612522 w lini 2036
2017-12-20 12:49:12.517 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651612515 w lini 2037
2017-12-20 12:49:12.518 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608822 w lini 2038
2017-12-20 12:49:12.519 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651608815 w lini 2039
2017-12-20 12:49:12.519 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615110 w lini 2040
2017-12-20 12:49:12.520 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615103 w lini 2041
2017-12-20 12:49:12.521 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615028 w lini 2042
2017-12-20 12:49:12.521 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615035 w lini 2043
2017-12-20 12:49:12.522 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615042 w lini 2044
2017-12-20 12:49:12.523 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615059 w lini 2045
2017-12-20 12:49:12.524 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615097 w lini 2046
2017-12-20 12:49:12.524 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615080 w lini 2047
2017-12-20 12:49:12.525 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615073 w lini 2048
2017-12-20 12:49:12.526 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615066 w lini 2049
2017-12-20 12:49:12.527 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615134 w lini 2050
2017-12-20 12:49:12.527 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615141 w lini 2051
2017-12-20 12:49:12.528 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615158 w lini 2052
2017-12-20 12:49:12.529 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615165 w lini 2053
2017-12-20 12:49:12.530 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615127 w lini 2054
2017-12-20 12:49:12.530 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615219 w lini 2055
2017-12-20 12:49:12.531 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615202 w lini 2056
2017-12-20 12:49:12.533 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615196 w lini 2057
2017-12-20 12:49:12.534 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615189 w lini 2058
2017-12-20 12:49:12.534 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651615172 w lini 2059
2017-12-20 12:49:12.535 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627984 w lini 2060
2017-12-20 12:49:12.536 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627991 w lini 2061
2017-12-20 12:49:12.537 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651628004 w lini 2062
2017-12-20 12:49:12.537 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651628011 w lini 2063
2017-12-20 12:49:12.538 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651627977 w lini 2064
2017-12-20 12:49:12.538 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604732 w lini 2065
2017-12-20 12:49:12.539 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604749 w lini 2066
2017-12-20 12:49:12.539 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604756 w lini 2067
2017-12-20 12:49:12.540 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604770 w lini 2068
2017-12-20 12:49:12.541 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651604763 w lini 2069
2017-12-20 12:49:12.542 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651638935 w lini 2070
2017-12-20 12:49:12.543 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651638928 w lini 2071
2017-12-20 12:49:12.543 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651638911 w lini 2072
2017-12-20 12:49:12.544 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651638942 w lini 2073
2017-12-20 12:49:12.545 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605074 w lini 2074
2017-12-20 12:49:12.546 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605111 w lini 2075
2017-12-20 12:49:12.547 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605104 w lini 2076
2017-12-20 12:49:12.548 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605098 w lini 2077
2017-12-20 12:49:12.549 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605081 w lini 2078
2017-12-20 12:49:12.550 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631868 w lini 2079
2017-12-20 12:49:12.550 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631851 w lini 2080
2017-12-20 12:49:12.551 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631844 w lini 2081
2017-12-20 12:49:12.552 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631837 w lini 2082
2017-12-20 12:49:12.553 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605159 w lini 2083
2017-12-20 12:49:12.557 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605142 w lini 2084
2017-12-20 12:49:12.559 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605135 w lini 2085
2017-12-20 12:49:12.560 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605128 w lini 2086
2017-12-20 12:49:12.562 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605166 w lini 2087
2017-12-20 12:49:12.563 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605210 w lini 2088
2017-12-20 12:49:12.567 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605203 w lini 2089
2017-12-20 12:49:12.569 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605197 w lini 2090
2017-12-20 12:49:12.570 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605173 w lini 2091
2017-12-20 12:49:12.571 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605180 w lini 2092
2017-12-20 12:49:12.572 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605302 w lini 2093
2017-12-20 12:49:12.572 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651607474 w lini 2094
2017-12-20 12:49:12.573 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651607481 w lini 2095
2017-12-20 12:49:12.574 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651607498 w lini 2096
2017-12-20 12:49:12.574 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651607504 w lini 2097
2017-12-20 12:49:12.575 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651607511 w lini 2098
2017-12-20 12:49:12.576 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605265 w lini 2099
2017-12-20 12:49:12.576 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605272 w lini 2100
2017-12-20 12:49:12.577 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605289 w lini 2101
2017-12-20 12:49:12.578 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605296 w lini 2102
2017-12-20 12:49:12.578 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631882 w lini 2103
2017-12-20 12:49:12.579 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631899 w lini 2104
2017-12-20 12:49:12.580 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631875 w lini 2105
2017-12-20 12:49:12.580 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651631905 w lini 2106
2017-12-20 12:49:12.581 000F --- INFO    brak ceny sprzedaży  w pliku  dla kodu 3603651605319 w lini 2107
